,ppid,cond,scale,trial_num,experiment,session_num,block_num,trial_num_in_block,start_time,end_time,session_name,n_rounds,fatigue_factor,time_taken,visit_order,player_movement_location_0,distance_travelled_in_units,visit_nb,Node_name,X,Y,Z,lenght_sequence,th_seq_lenght,opt_found,error_seq,visits,experiment_new,opt_found_traj,error_traj,TSP_correct,mouse,difficulty,self_assessment,best_estimated_scale,daily_optimisation,most_strat,Age,Gender,gaming_habits,navigation_rating,GPS_uage
24,Aigle,C1,S1,3,a_expA,4,1,3,836.4708,884.0786,C1_S1,3,0.09,00:00:47.6070000,Node_1| 'X':-3.820818E-11|'Y':1.25|'Z':1.772313E-38-->Node_2| 'X':-11.79272|'Y':1.25|'Z':5.991035-->Node_3| 'X':-16.7|'Y':1.25|'Z':13.37148-->Node_4| 'X':-16.91997|'Y':1.25|'Z':22.70809-->Node_5| 'X':-5.936502|'Y':1.25|'Z':30.40927-->Node_8| 'X':2.748813|'Y':1.25|'Z':29.07249-->Node_6| 'X':-1.649908|'Y':1.25|'Z':39.73625-->Node_7| 'X':7.032507|'Y':1.25|'Z':38.81-->Node_9| 'X':14.78918|'Y':1.25|'Z':21.94881-->Node_10| 'X':13.5533|'Y':1.25|'Z':8.463584-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,126.4944,2,Node_3,-16.7,1.25,13.37148,122.0,121.0,114.0,7.02,1-2-3-4-5-8-6-7-9-10-1,a,113.0,11.5,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
25,Aigle,C1,S1,3,a_expA,4,1,3,836.4708,884.0786,C1_S1,3,0.09,00:00:47.6070000,Node_1| 'X':-3.820818E-11|'Y':1.25|'Z':1.772313E-38-->Node_2| 'X':-11.79272|'Y':1.25|'Z':5.991035-->Node_3| 'X':-16.7|'Y':1.25|'Z':13.37148-->Node_4| 'X':-16.91997|'Y':1.25|'Z':22.70809-->Node_5| 'X':-5.936502|'Y':1.25|'Z':30.40927-->Node_8| 'X':2.748813|'Y':1.25|'Z':29.07249-->Node_6| 'X':-1.649908|'Y':1.25|'Z':39.73625-->Node_7| 'X':7.032507|'Y':1.25|'Z':38.81-->Node_9| 'X':14.78918|'Y':1.25|'Z':21.94881-->Node_10| 'X':13.5533|'Y':1.25|'Z':8.463584-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,126.4944,3,Node_4,-16.91997,1.25,22.70809,122.0,121.0,114.0,7.02,1-2-3-4-5-8-6-7-9-10-1,a,113.0,11.5,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
26,Aigle,C1,S1,3,a_expA,4,1,3,836.4708,884.0786,C1_S1,3,0.09,00:00:47.6070000,Node_1| 'X':-3.820818E-11|'Y':1.25|'Z':1.772313E-38-->Node_2| 'X':-11.79272|'Y':1.25|'Z':5.991035-->Node_3| 'X':-16.7|'Y':1.25|'Z':13.37148-->Node_4| 'X':-16.91997|'Y':1.25|'Z':22.70809-->Node_5| 'X':-5.936502|'Y':1.25|'Z':30.40927-->Node_8| 'X':2.748813|'Y':1.25|'Z':29.07249-->Node_6| 'X':-1.649908|'Y':1.25|'Z':39.73625-->Node_7| 'X':7.032507|'Y':1.25|'Z':38.81-->Node_9| 'X':14.78918|'Y':1.25|'Z':21.94881-->Node_10| 'X':13.5533|'Y':1.25|'Z':8.463584-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,126.4944,4,Node_5,-5.936502,1.25,30.40927,122.0,121.0,114.0,7.02,1-2-3-4-5-8-6-7-9-10-1,a,113.0,11.5,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
27,Aigle,C1,S1,3,a_expA,4,1,3,836.4708,884.0786,C1_S1,3,0.09,00:00:47.6070000,Node_1| 'X':-3.820818E-11|'Y':1.25|'Z':1.772313E-38-->Node_2| 'X':-11.79272|'Y':1.25|'Z':5.991035-->Node_3| 'X':-16.7|'Y':1.25|'Z':13.37148-->Node_4| 'X':-16.91997|'Y':1.25|'Z':22.70809-->Node_5| 'X':-5.936502|'Y':1.25|'Z':30.40927-->Node_8| 'X':2.748813|'Y':1.25|'Z':29.07249-->Node_6| 'X':-1.649908|'Y':1.25|'Z':39.73625-->Node_7| 'X':7.032507|'Y':1.25|'Z':38.81-->Node_9| 'X':14.78918|'Y':1.25|'Z':21.94881-->Node_10| 'X':13.5533|'Y':1.25|'Z':8.463584-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,126.4944,5,Node_8,2.748813,1.25,29.07249,122.0,121.0,114.0,7.02,1-2-3-4-5-8-6-7-9-10-1,a,113.0,11.5,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
28,Aigle,C1,S1,3,a_expA,4,1,3,836.4708,884.0786,C1_S1,3,0.09,00:00:47.6070000,Node_1| 'X':-3.820818E-11|'Y':1.25|'Z':1.772313E-38-->Node_2| 'X':-11.79272|'Y':1.25|'Z':5.991035-->Node_3| 'X':-16.7|'Y':1.25|'Z':13.37148-->Node_4| 'X':-16.91997|'Y':1.25|'Z':22.70809-->Node_5| 'X':-5.936502|'Y':1.25|'Z':30.40927-->Node_8| 'X':2.748813|'Y':1.25|'Z':29.07249-->Node_6| 'X':-1.649908|'Y':1.25|'Z':39.73625-->Node_7| 'X':7.032507|'Y':1.25|'Z':38.81-->Node_9| 'X':14.78918|'Y':1.25|'Z':21.94881-->Node_10| 'X':13.5533|'Y':1.25|'Z':8.463584-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,126.4944,6,Node_6,-1.649908,1.25,39.73625,122.0,121.0,114.0,7.02,1-2-3-4-5-8-6-7-9-10-1,a,113.0,11.5,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
29,Aigle,C1,S1,3,a_expA,4,1,3,836.4708,884.0786,C1_S1,3,0.09,00:00:47.6070000,Node_1| 'X':-3.820818E-11|'Y':1.25|'Z':1.772313E-38-->Node_2| 'X':-11.79272|'Y':1.25|'Z':5.991035-->Node_3| 'X':-16.7|'Y':1.25|'Z':13.37148-->Node_4| 'X':-16.91997|'Y':1.25|'Z':22.70809-->Node_5| 'X':-5.936502|'Y':1.25|'Z':30.40927-->Node_8| 'X':2.748813|'Y':1.25|'Z':29.07249-->Node_6| 'X':-1.649908|'Y':1.25|'Z':39.73625-->Node_7| 'X':7.032507|'Y':1.25|'Z':38.81-->Node_9| 'X':14.78918|'Y':1.25|'Z':21.94881-->Node_10| 'X':13.5533|'Y':1.25|'Z':8.463584-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,126.4944,7,Node_7,7.032507,1.25,38.81,122.0,121.0,114.0,7.02,1-2-3-4-5-8-6-7-9-10-1,a,113.0,11.5,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
30,Aigle,C1,S1,3,a_expA,4,1,3,836.4708,884.0786,C1_S1,3,0.09,00:00:47.6070000,Node_1| 'X':-3.820818E-11|'Y':1.25|'Z':1.772313E-38-->Node_2| 'X':-11.79272|'Y':1.25|'Z':5.991035-->Node_3| 'X':-16.7|'Y':1.25|'Z':13.37148-->Node_4| 'X':-16.91997|'Y':1.25|'Z':22.70809-->Node_5| 'X':-5.936502|'Y':1.25|'Z':30.40927-->Node_8| 'X':2.748813|'Y':1.25|'Z':29.07249-->Node_6| 'X':-1.649908|'Y':1.25|'Z':39.73625-->Node_7| 'X':7.032507|'Y':1.25|'Z':38.81-->Node_9| 'X':14.78918|'Y':1.25|'Z':21.94881-->Node_10| 'X':13.5533|'Y':1.25|'Z':8.463584-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,126.4944,8,Node_9,14.78918,1.25,21.94881,122.0,121.0,114.0,7.02,1-2-3-4-5-8-6-7-9-10-1,a,113.0,11.5,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
31,Aigle,C1,S1,3,a_expA,4,1,3,836.4708,884.0786,C1_S1,3,0.09,00:00:47.6070000,Node_1| 'X':-3.820818E-11|'Y':1.25|'Z':1.772313E-38-->Node_2| 'X':-11.79272|'Y':1.25|'Z':5.991035-->Node_3| 'X':-16.7|'Y':1.25|'Z':13.37148-->Node_4| 'X':-16.91997|'Y':1.25|'Z':22.70809-->Node_5| 'X':-5.936502|'Y':1.25|'Z':30.40927-->Node_8| 'X':2.748813|'Y':1.25|'Z':29.07249-->Node_6| 'X':-1.649908|'Y':1.25|'Z':39.73625-->Node_7| 'X':7.032507|'Y':1.25|'Z':38.81-->Node_9| 'X':14.78918|'Y':1.25|'Z':21.94881-->Node_10| 'X':13.5533|'Y':1.25|'Z':8.463584-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,126.4944,9,Node_10,13.5533,1.25,8.463584,122.0,121.0,114.0,7.02,1-2-3-4-5-8-6-7-9-10-1,a,113.0,11.5,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
32,Aigle,C1,S1,3,a_expA,4,1,3,836.4708,884.0786,C1_S1,3,0.09,00:00:47.6070000,Node_1| 'X':-3.820818E-11|'Y':1.25|'Z':1.772313E-38-->Node_2| 'X':-11.79272|'Y':1.25|'Z':5.991035-->Node_3| 'X':-16.7|'Y':1.25|'Z':13.37148-->Node_4| 'X':-16.91997|'Y':1.25|'Z':22.70809-->Node_5| 'X':-5.936502|'Y':1.25|'Z':30.40927-->Node_8| 'X':2.748813|'Y':1.25|'Z':29.07249-->Node_6| 'X':-1.649908|'Y':1.25|'Z':39.73625-->Node_7| 'X':7.032507|'Y':1.25|'Z':38.81-->Node_9| 'X':14.78918|'Y':1.25|'Z':21.94881-->Node_10| 'X':13.5533|'Y':1.25|'Z':8.463584-->hive| 'X':-0.5|'Y':0|'Z':0.05,a_expA/Aigle/S004/trackers/player_movement_T003.csv,126.4944,10,hive,-0.5,0.0,0.05,122.0,121.0,114.0,7.02,1-2-3-4-5-8-6-7-9-10-1,a,113.0,11.5,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
33,Aigle,C1,S3,1,c_expA,2,1,1,135.8723,244.0233,C1_S3,3,0.09,00:01:48.1540000,Node_1| 'X':0|'Y':0.2|'Z':0.0001198685-->Node_10| 'X':38.06311|'Y':1.25|'Z':22.71511-->Node_9| 'X':45.11858|'Y':1.25|'Z':62.03093-->Node_7| 'X':24.72707|'Y':1.25|'Z':115.3592-->Node_6| 'X':-5.093725|'Y':1.25|'Z':122.0194-->Node_5| 'X':-15.22312|'Y':1.25|'Z':91.9464-->Node_4| 'X':-49.24134|'Y':1.25|'Z':71.64551-->Node_3| 'X':-52.74669|'Y':1.25|'Z':42.6336-->Node_2| 'X':-38.87144|'Y':1.25|'Z':19.44344-->Node_8| 'X':9.818452|'Y':1.25|'Z':84.01743-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,474.8082,0,Node_1,0.0,0.2,0.0001198685,465.0,363.0,357.0,30.25,1-10-9-7-6-5-4-3-2-8-1,c,357.0,32.77,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
34,Aigle,C1,S3,1,c_expA,2,1,1,135.8723,244.0233,C1_S3,3,0.09,00:01:48.1540000,Node_1| 'X':0|'Y':0.2|'Z':0.0001198685-->Node_10| 'X':38.06311|'Y':1.25|'Z':22.71511-->Node_9| 'X':45.11858|'Y':1.25|'Z':62.03093-->Node_7| 'X':24.72707|'Y':1.25|'Z':115.3592-->Node_6| 'X':-5.093725|'Y':1.25|'Z':122.0194-->Node_5| 'X':-15.22312|'Y':1.25|'Z':91.9464-->Node_4| 'X':-49.24134|'Y':1.25|'Z':71.64551-->Node_3| 'X':-52.74669|'Y':1.25|'Z':42.6336-->Node_2| 'X':-38.87144|'Y':1.25|'Z':19.44344-->Node_8| 'X':9.818452|'Y':1.25|'Z':84.01743-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,474.8082,1,Node_10,38.06311,1.25,22.71511,465.0,363.0,357.0,30.25,1-10-9-7-6-5-4-3-2-8-1,c,357.0,32.77,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
35,Aigle,C1,S3,1,c_expA,2,1,1,135.8723,244.0233,C1_S3,3,0.09,00:01:48.1540000,Node_1| 'X':0|'Y':0.2|'Z':0.0001198685-->Node_10| 'X':38.06311|'Y':1.25|'Z':22.71511-->Node_9| 'X':45.11858|'Y':1.25|'Z':62.03093-->Node_7| 'X':24.72707|'Y':1.25|'Z':115.3592-->Node_6| 'X':-5.093725|'Y':1.25|'Z':122.0194-->Node_5| 'X':-15.22312|'Y':1.25|'Z':91.9464-->Node_4| 'X':-49.24134|'Y':1.25|'Z':71.64551-->Node_3| 'X':-52.74669|'Y':1.25|'Z':42.6336-->Node_2| 'X':-38.87144|'Y':1.25|'Z':19.44344-->Node_8| 'X':9.818452|'Y':1.25|'Z':84.01743-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,474.8082,2,Node_9,45.11858,1.25,62.03093,465.0,363.0,357.0,30.25,1-10-9-7-6-5-4-3-2-8-1,c,357.0,32.77,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
36,Aigle,C1,S3,1,c_expA,2,1,1,135.8723,244.0233,C1_S3,3,0.09,00:01:48.1540000,Node_1| 'X':0|'Y':0.2|'Z':0.0001198685-->Node_10| 'X':38.06311|'Y':1.25|'Z':22.71511-->Node_9| 'X':45.11858|'Y':1.25|'Z':62.03093-->Node_7| 'X':24.72707|'Y':1.25|'Z':115.3592-->Node_6| 'X':-5.093725|'Y':1.25|'Z':122.0194-->Node_5| 'X':-15.22312|'Y':1.25|'Z':91.9464-->Node_4| 'X':-49.24134|'Y':1.25|'Z':71.64551-->Node_3| 'X':-52.74669|'Y':1.25|'Z':42.6336-->Node_2| 'X':-38.87144|'Y':1.25|'Z':19.44344-->Node_8| 'X':9.818452|'Y':1.25|'Z':84.01743-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,474.8082,3,Node_7,24.72707,1.25,115.3592,465.0,363.0,357.0,30.25,1-10-9-7-6-5-4-3-2-8-1,c,357.0,32.77,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
37,Aigle,C1,S3,1,c_expA,2,1,1,135.8723,244.0233,C1_S3,3,0.09,00:01:48.1540000,Node_1| 'X':0|'Y':0.2|'Z':0.0001198685-->Node_10| 'X':38.06311|'Y':1.25|'Z':22.71511-->Node_9| 'X':45.11858|'Y':1.25|'Z':62.03093-->Node_7| 'X':24.72707|'Y':1.25|'Z':115.3592-->Node_6| 'X':-5.093725|'Y':1.25|'Z':122.0194-->Node_5| 'X':-15.22312|'Y':1.25|'Z':91.9464-->Node_4| 'X':-49.24134|'Y':1.25|'Z':71.64551-->Node_3| 'X':-52.74669|'Y':1.25|'Z':42.6336-->Node_2| 'X':-38.87144|'Y':1.25|'Z':19.44344-->Node_8| 'X':9.818452|'Y':1.25|'Z':84.01743-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,474.8082,4,Node_6,-5.093725,1.25,122.0194,465.0,363.0,357.0,30.25,1-10-9-7-6-5-4-3-2-8-1,c,357.0,32.77,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
38,Aigle,C1,S3,1,c_expA,2,1,1,135.8723,244.0233,C1_S3,3,0.09,00:01:48.1540000,Node_1| 'X':0|'Y':0.2|'Z':0.0001198685-->Node_10| 'X':38.06311|'Y':1.25|'Z':22.71511-->Node_9| 'X':45.11858|'Y':1.25|'Z':62.03093-->Node_7| 'X':24.72707|'Y':1.25|'Z':115.3592-->Node_6| 'X':-5.093725|'Y':1.25|'Z':122.0194-->Node_5| 'X':-15.22312|'Y':1.25|'Z':91.9464-->Node_4| 'X':-49.24134|'Y':1.25|'Z':71.64551-->Node_3| 'X':-52.74669|'Y':1.25|'Z':42.6336-->Node_2| 'X':-38.87144|'Y':1.25|'Z':19.44344-->Node_8| 'X':9.818452|'Y':1.25|'Z':84.01743-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,474.8082,5,Node_5,-15.22312,1.25,91.9464,465.0,363.0,357.0,30.25,1-10-9-7-6-5-4-3-2-8-1,c,357.0,32.77,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
39,Aigle,C1,S3,1,c_expA,2,1,1,135.8723,244.0233,C1_S3,3,0.09,00:01:48.1540000,Node_1| 'X':0|'Y':0.2|'Z':0.0001198685-->Node_10| 'X':38.06311|'Y':1.25|'Z':22.71511-->Node_9| 'X':45.11858|'Y':1.25|'Z':62.03093-->Node_7| 'X':24.72707|'Y':1.25|'Z':115.3592-->Node_6| 'X':-5.093725|'Y':1.25|'Z':122.0194-->Node_5| 'X':-15.22312|'Y':1.25|'Z':91.9464-->Node_4| 'X':-49.24134|'Y':1.25|'Z':71.64551-->Node_3| 'X':-52.74669|'Y':1.25|'Z':42.6336-->Node_2| 'X':-38.87144|'Y':1.25|'Z':19.44344-->Node_8| 'X':9.818452|'Y':1.25|'Z':84.01743-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,474.8082,6,Node_4,-49.24134,1.25,71.64551,465.0,363.0,357.0,30.25,1-10-9-7-6-5-4-3-2-8-1,c,357.0,32.77,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
40,Aigle,C1,S3,1,c_expA,2,1,1,135.8723,244.0233,C1_S3,3,0.09,00:01:48.1540000,Node_1| 'X':0|'Y':0.2|'Z':0.0001198685-->Node_10| 'X':38.06311|'Y':1.25|'Z':22.71511-->Node_9| 'X':45.11858|'Y':1.25|'Z':62.03093-->Node_7| 'X':24.72707|'Y':1.25|'Z':115.3592-->Node_6| 'X':-5.093725|'Y':1.25|'Z':122.0194-->Node_5| 'X':-15.22312|'Y':1.25|'Z':91.9464-->Node_4| 'X':-49.24134|'Y':1.25|'Z':71.64551-->Node_3| 'X':-52.74669|'Y':1.25|'Z':42.6336-->Node_2| 'X':-38.87144|'Y':1.25|'Z':19.44344-->Node_8| 'X':9.818452|'Y':1.25|'Z':84.01743-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,474.8082,7,Node_3,-52.74669,1.25,42.6336,465.0,363.0,357.0,30.25,1-10-9-7-6-5-4-3-2-8-1,c,357.0,32.77,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
41,Aigle,C1,S3,1,c_expA,2,1,1,135.8723,244.0233,C1_S3,3,0.09,00:01:48.1540000,Node_1| 'X':0|'Y':0.2|'Z':0.0001198685-->Node_10| 'X':38.06311|'Y':1.25|'Z':22.71511-->Node_9| 'X':45.11858|'Y':1.25|'Z':62.03093-->Node_7| 'X':24.72707|'Y':1.25|'Z':115.3592-->Node_6| 'X':-5.093725|'Y':1.25|'Z':122.0194-->Node_5| 'X':-15.22312|'Y':1.25|'Z':91.9464-->Node_4| 'X':-49.24134|'Y':1.25|'Z':71.64551-->Node_3| 'X':-52.74669|'Y':1.25|'Z':42.6336-->Node_2| 'X':-38.87144|'Y':1.25|'Z':19.44344-->Node_8| 'X':9.818452|'Y':1.25|'Z':84.01743-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,474.8082,8,Node_2,-38.87144,1.25,19.44344,465.0,363.0,357.0,30.25,1-10-9-7-6-5-4-3-2-8-1,c,357.0,32.77,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
42,Aigle,C1,S3,1,c_expA,2,1,1,135.8723,244.0233,C1_S3,3,0.09,00:01:48.1540000,Node_1| 'X':0|'Y':0.2|'Z':0.0001198685-->Node_10| 'X':38.06311|'Y':1.25|'Z':22.71511-->Node_9| 'X':45.11858|'Y':1.25|'Z':62.03093-->Node_7| 'X':24.72707|'Y':1.25|'Z':115.3592-->Node_6| 'X':-5.093725|'Y':1.25|'Z':122.0194-->Node_5| 'X':-15.22312|'Y':1.25|'Z':91.9464-->Node_4| 'X':-49.24134|'Y':1.25|'Z':71.64551-->Node_3| 'X':-52.74669|'Y':1.25|'Z':42.6336-->Node_2| 'X':-38.87144|'Y':1.25|'Z':19.44344-->Node_8| 'X':9.818452|'Y':1.25|'Z':84.01743-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,474.8082,9,Node_8,9.818452,1.25,84.01743,465.0,363.0,357.0,30.25,1-10-9-7-6-5-4-3-2-8-1,c,357.0,32.77,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
43,Aigle,C1,S3,1,c_expA,2,1,1,135.8723,244.0233,C1_S3,3,0.09,00:01:48.1540000,Node_1| 'X':0|'Y':0.2|'Z':0.0001198685-->Node_10| 'X':38.06311|'Y':1.25|'Z':22.71511-->Node_9| 'X':45.11858|'Y':1.25|'Z':62.03093-->Node_7| 'X':24.72707|'Y':1.25|'Z':115.3592-->Node_6| 'X':-5.093725|'Y':1.25|'Z':122.0194-->Node_5| 'X':-15.22312|'Y':1.25|'Z':91.9464-->Node_4| 'X':-49.24134|'Y':1.25|'Z':71.64551-->Node_3| 'X':-52.74669|'Y':1.25|'Z':42.6336-->Node_2| 'X':-38.87144|'Y':1.25|'Z':19.44344-->Node_8| 'X':9.818452|'Y':1.25|'Z':84.01743-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T001.csv,474.8082,10,hive,-0.5,0.0,0.05,465.0,363.0,357.0,30.25,1-10-9-7-6-5-4-3-2-8-1,c,357.0,32.77,0,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
44,Aigle,C1,S3,2,c_expA,2,1,2,246.0401,331.9712,C1_S3,3,0.09,00:01:25.9310000,Node_1| 'X':-1.313874E-05|'Y':1.25|'Z':-0.0001292229-->Node_2| 'X':-37.02936|'Y':1.25|'Z':18.92357-->Node_3| 'X':-51.45802|'Y':1.25|'Z':41.23372-->Node_4| 'X':-50.21635|'Y':1.25|'Z':70.0901-->Node_5| 'X':-15.24898|'Y':1.25|'Z':90.07525-->Node_6| 'X':-5.723916|'Y':1.25|'Z':121.0734-->Node_7| 'X':23.03054|'Y':1.25|'Z':115.8135-->Node_8| 'X':10.83157|'Y':1.25|'Z':85.51923-->Node_9| 'X':44.21904|'Y':1.25|'Z':63.52898-->Node_10| 'X':39.14107|'Y':1.25|'Z':23.89773-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T002.csv,365.873,0,Node_1,-1.313874e-05,1.25,-0.0001292229,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,2.24,1,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
45,Aigle,C1,S3,2,c_expA,2,1,2,246.0401,331.9712,C1_S3,3,0.09,00:01:25.9310000,Node_1| 'X':-1.313874E-05|'Y':1.25|'Z':-0.0001292229-->Node_2| 'X':-37.02936|'Y':1.25|'Z':18.92357-->Node_3| 'X':-51.45802|'Y':1.25|'Z':41.23372-->Node_4| 'X':-50.21635|'Y':1.25|'Z':70.0901-->Node_5| 'X':-15.24898|'Y':1.25|'Z':90.07525-->Node_6| 'X':-5.723916|'Y':1.25|'Z':121.0734-->Node_7| 'X':23.03054|'Y':1.25|'Z':115.8135-->Node_8| 'X':10.83157|'Y':1.25|'Z':85.51923-->Node_9| 'X':44.21904|'Y':1.25|'Z':63.52898-->Node_10| 'X':39.14107|'Y':1.25|'Z':23.89773-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T002.csv,365.873,1,Node_2,-37.02936,1.25,18.92357,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,2.24,1,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
46,Aigle,C1,S3,2,c_expA,2,1,2,246.0401,331.9712,C1_S3,3,0.09,00:01:25.9310000,Node_1| 'X':-1.313874E-05|'Y':1.25|'Z':-0.0001292229-->Node_2| 'X':-37.02936|'Y':1.25|'Z':18.92357-->Node_3| 'X':-51.45802|'Y':1.25|'Z':41.23372-->Node_4| 'X':-50.21635|'Y':1.25|'Z':70.0901-->Node_5| 'X':-15.24898|'Y':1.25|'Z':90.07525-->Node_6| 'X':-5.723916|'Y':1.25|'Z':121.0734-->Node_7| 'X':23.03054|'Y':1.25|'Z':115.8135-->Node_8| 'X':10.83157|'Y':1.25|'Z':85.51923-->Node_9| 'X':44.21904|'Y':1.25|'Z':63.52898-->Node_10| 'X':39.14107|'Y':1.25|'Z':23.89773-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T002.csv,365.873,2,Node_3,-51.45802,1.25,41.23372,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,2.24,1,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
47,Aigle,C1,S3,2,c_expA,2,1,2,246.0401,331.9712,C1_S3,3,0.09,00:01:25.9310000,Node_1| 'X':-1.313874E-05|'Y':1.25|'Z':-0.0001292229-->Node_2| 'X':-37.02936|'Y':1.25|'Z':18.92357-->Node_3| 'X':-51.45802|'Y':1.25|'Z':41.23372-->Node_4| 'X':-50.21635|'Y':1.25|'Z':70.0901-->Node_5| 'X':-15.24898|'Y':1.25|'Z':90.07525-->Node_6| 'X':-5.723916|'Y':1.25|'Z':121.0734-->Node_7| 'X':23.03054|'Y':1.25|'Z':115.8135-->Node_8| 'X':10.83157|'Y':1.25|'Z':85.51923-->Node_9| 'X':44.21904|'Y':1.25|'Z':63.52898-->Node_10| 'X':39.14107|'Y':1.25|'Z':23.89773-->hive| 'X':-0.5|'Y':0|'Z':0.05,c_expA/Aigle/S002/trackers/player_movement_T002.csv,365.873,3,Node_4,-50.21635,1.25,70.0901,358.0,363.0,357.0,0.28,1-2-3-4-5-6-7-8-9-10-1,c,357.0,2.24,1,oui,3.0,3.0,small,4.0,"A,G,C",26.0,female,4.0,2.0,4.0
